customer_id,name,birthdate,region_id,customer_segment_id,customer_type
3869,Bác Nam Dương,1995-05-27,2,1,Individual
3870,Chị Phương Hoàng,1996-08-18,3,1,Individual
3871,Xuân Lê,1990-07-28,2,1,Individual
3872,Quý ông Hưng Phạm,1967-04-01,1,2,Individual
3873,Bà Hải Đặng,1999-06-12,1,1,Individual
3874,Cô Phương Phạm,1975-09-09,3,2,Individual
3875,Quang Nguyễn,2002-10-15,1,2,Individual
3876,Bà Yến Hoàng,1994-06-04,2,2,Individual
3877,Dương Lê,1968-11-11,3,2,Individual
3878,Hải Nguyễn,1975-09-28,3,1,Individual
3879,Trọng Xuân Vũ,1980-04-29,2,1,Individual
3880,Quý cô Yến Nguyễn,2007-02-24,1,1,Individual
3881,Bác Huy Nguyễn,2000-09-30,1,1,Individual
3882,Cô Ngọc Hoàng,2003-01-01,2,2,Individual
3883,Phương Trí Mai,1991-08-19,2,1,Individual
3884,Quý cô Lan Mai,1966-07-14,2,1,Individual
3885,Chi Đặng,1968-04-01,3,1,Individual
3886,Anh Hữu Bùi,2006-09-29,3,1,Individual
3887,Hạnh Mai Bảo Dương,2004-02-18,1,2,Individual
3888,Phúc Trần,1997-12-25,2,1,Individual
3889,Anh Mai Bùi,1993-08-31,2,2,Individual
3890,Vi Nguyễn,1985-07-07,3,2,Individual
3891,Bà Chi Hoàng,1997-07-08,1,2,Individual
3892,Bà Chi Hoàng,1972-11-11,3,2,Individual
3893,Nhiên Quang Trần,1981-03-01,3,1,Individual
3894,Chị Bảo Dương,1970-01-28,1,1,Individual
3895,Mai Mai,1991-01-23,3,2,Individual
3896,Nhật Phạm,1975-04-04,1,2,Individual
3897,Quý ông Nam Hoàng,1982-03-23,2,1,Individual
3898,Quý cô Vân Phạm,1995-12-29,3,2,Individual
3899,Hải Thế Vũ,1978-02-09,3,1,Individual
3900,Bà Hạnh Dương,1979-06-24,3,1,Individual
3901,Bà Nhật Hoàng,1986-10-20,3,2,Individual
3902,Bà Chi Lê,1973-09-19,1,1,Individual
3903,Chị Nhật Hoàng,2004-07-16,3,1,Individual
3904,Hưng Bảo Lê,1969-08-17,3,1,Individual
3905,Hạnh Trần,1970-02-11,1,2,Individual
3906,An Đức Mai,1989-12-06,3,1,Individual
3907,Phương Vũ,1978-04-06,2,2,Individual
3908,Bác Tùng Lê,1976-04-27,3,1,Individual
3909,Lâm Xuân Mai,1997-09-15,1,2,Individual
3910,Khoa Bùi,1987-11-18,1,2,Individual
3911,Kim Thế Dương,1998-11-22,3,1,Individual
3912,Anh Châu Bùi,1976-09-15,3,1,Individual
3913,Bà Chi Dương,1978-09-23,2,1,Individual
3914,Trung Quang Trần,2000-12-15,1,1,Individual
3915,Khoa Mai Bùi,2001-12-04,1,1,Individual
3916,Trung Quang Hoàng,2003-11-18,2,1,Individual
3917,Chị Yến Bùi,1996-02-29,1,2,Individual
3918,Bảo Văn Đặng,1969-11-27,3,2,Individual
3919,Bà Dương Dương,1989-07-18,2,1,Individual
3920,Chị Lâm Hoàng,1991-05-27,2,2,Individual
3921,Chị Duyên Lê,1984-03-01,3,1,Individual
3922,Khoa Đức Lê,2003-07-18,2,2,Individual
3923,Tú Hoàng,2005-03-28,3,2,Individual
3924,Duyên Mai,2002-01-22,3,2,Individual
3925,Trung Quang Trần,1972-06-16,1,2,Individual
3926,Ánh Vũ,1984-04-14,2,1,Individual
3927,Ông Huy Đặng,1975-07-08,1,1,Individual
3928,Linh Trần,1982-11-11,3,2,Individual
3929,Quý cô Kim Đặng,2003-11-17,3,2,Individual
3930,Khoa Phạm,1996-05-04,1,2,Individual
3931,Chị Thành Mai,1973-12-07,2,2,Individual
3932,Khoa Hải Lê,1990-06-25,2,2,Individual
3933,Tú Trần,1998-07-15,2,2,Individual
3934,Kim Bùi,1974-11-09,1,1,Individual
3935,Xuân Hoàng,1974-11-09,1,2,Individual
3936,Bảo Bùi,1968-07-23,2,1,Individual
3937,Trọng Nguyễn,2005-05-10,3,1,Individual
3938,Bà Ngọc Đặng,1972-05-05,2,2,Individual
3939,Trọng Bùi,1986-04-09,2,1,Individual
3940,Quý cô Thảo Mai,1970-09-10,1,1,Individual
3941,Kim Bùi,1987-07-30,3,1,Individual
3942,Mai Hoàng,1986-02-19,1,1,Individual
3943,Quý cô An Phạm,1999-11-07,2,1,Individual
3944,Khoa Đức Mai,1973-12-19,1,1,Individual
3945,Minh Nguyễn,1999-08-09,3,1,Individual
3946,Kim Đức Trần,1989-02-26,1,1,Individual
3947,Quý cô Dương Hoàng,1972-11-20,1,1,Individual
3948,Chị Vi Lê,1981-11-29,3,1,Individual
3949,Thành Mai Bảo Phạm,1990-02-27,2,1,Individual
3950,Khoa Thị Mai,1971-08-25,2,1,Individual
3951,Bà Yến Hoàng,1969-05-06,1,1,Individual
3952,Chị Nhật Đặng,1975-04-28,2,1,Individual
3953,Quý cô Ánh Nguyễn,2001-04-25,2,1,Individual
3954,Chị Hạnh Lê,2006-07-14,3,2,Individual
3955,Ông Châu Đặng,1978-07-16,3,1,Individual
3956,An Vũ,1988-09-14,2,2,Individual
3957,Cô Kim Mai,2005-08-11,1,2,Individual
3958,Cô Vân Vũ,1977-11-20,3,1,Individual
3959,Dũng Mai Bùi,2006-10-21,3,1,Individual
3960,An Đặng,2003-08-14,2,1,Individual
3961,Yến Nguyễn,2006-09-28,2,2,Individual
3962,Chị Hà Dương,1984-12-26,1,2,Individual
3963,Lan Hoàng,1992-12-13,3,2,Individual
3964,Quý cô Yến Bùi,2005-02-01,3,2,Individual
3965,Bà Yến Nguyễn,1970-07-25,1,2,Individual
3966,Nam Đức Lê,1981-06-16,3,1,Individual
3967,Hồng Phạm,1970-12-29,2,1,Individual
3968,Hạnh Hoàng Hoàng,2002-03-19,3,1,Individual
3969,Cô Phương Mai,1987-06-21,1,2,Individual
3970,Duyên Nguyễn,2003-06-01,2,2,Individual
3971,Tú Phú Nguyễn,1995-06-25,2,1,Individual
3972,Bác Nam Đặng,1971-11-20,1,1,Individual
3973,Yến Lê,1985-02-06,1,2,Individual
3974,Khoa Bùi,1988-02-16,3,2,Individual
3975,Trọng Đức Lê,1990-07-03,1,2,Individual
3976,Khoa Hoàng,1978-07-13,3,1,Individual
3977,Ông Tú Trần,1966-02-25,2,2,Individual
3978,Hương Nguyễn,1969-10-03,2,1,Individual
3979,Phương Phú Dương,2000-06-21,2,2,Individual
3980,Kim Nguyễn,1980-03-02,2,1,Individual
3981,Yến Trần,1979-12-04,2,2,Individual
3982,Bảo Đức Lê,1985-12-26,2,1,Individual
3983,Quý cô Mai Vũ,1965-08-15,3,2,Individual
3984,Quang Vũ,1998-06-01,3,1,Individual
3985,Hoàng Hoàng Vũ,1993-11-16,2,1,Individual
3986,Nam Đặng,2000-11-25,1,1,Individual
3987,Vân Nguyễn,2002-12-05,2,2,Individual
3988,Chị Xuân Hoàng,1972-07-02,2,2,Individual
3989,Ông Khoa Lê,1975-06-21,2,1,Individual
3990,Hạnh Nguyễn,2005-12-01,3,1,Individual
3991,Lâm Nguyễn,1968-04-22,1,1,Individual
3992,Bảo Đức Đặng,2006-04-05,2,1,Individual
3993,Khoa Xuân Đặng,1980-11-01,2,1,Individual
3994,Ánh Vũ,1997-11-25,3,2,Individual
3995,Tú Lê,2006-06-26,1,1,Individual
3996,Khoa Nguyễn,2000-04-25,2,1,Individual
3997,Thành Văn Lê,1983-08-03,1,2,Individual
3998,Ông Vũ Bùi,1996-12-17,2,1,Individual
3999,Phúc Trí Đặng,1973-03-13,1,1,Individual
4000,Chị Nhật Dương,2001-05-28,1,2,Individual
4001,Kim Xuân Đặng,2005-05-19,2,2,Individual
4002,Trung Hải Lê,1978-07-27,3,1,Individual
4003,Hưng Phạm,2000-08-21,3,1,Individual
4004,Vân Bùi,1974-12-30,2,1,Individual
4005,Vi Phạm,1973-08-07,3,1,Individual
4006,Yến Phạm,1991-07-10,1,1,Individual
4007,Quý cô An Mai,1988-02-04,1,1,Individual
4008,Nhật Mai Vũ,1980-02-29,3,1,Individual
4009,Anh Thị Dương,1967-01-11,3,1,Individual
4010,Chị Bảo Hoàng,1996-03-19,3,2,Individual
4011,Bảo Hoàng Nguyễn,1973-01-24,3,1,Individual
4012,Anh Xuân Lê,1974-09-10,1,2,Individual
4013,Quý cô Yến Nguyễn,2005-05-10,2,1,Individual
4014,Quý cô Khoa Dương,1969-02-14,3,1,Individual
4015,Chị Linh Mai,1987-05-05,2,1,Individual
4016,Phúc Mai,2002-11-24,2,2,Individual
4017,Vân Đặng,1987-02-19,3,1,Individual
4018,Anh Châu Vũ,1979-08-12,1,2,Individual
4019,Anh Mai Nguyễn,2004-12-04,3,2,Individual
4020,Anh Phạm,1999-01-17,2,1,Individual
4021,Nhật Hải Mai,1985-04-12,3,1,Individual
4022,Chị Vân Phạm,1999-01-28,3,2,Individual
4023,Thành Vũ,1993-01-03,1,2,Individual
4024,Quý cô Xuân Đặng,1999-04-18,2,2,Individual
4025,Linh Hoàng,1974-02-23,1,1,Individual
4026,Hồng Dương,2005-08-18,1,1,Individual
4027,Khoa Lê,1970-02-10,3,2,Individual
4028,An Vũ,2002-08-22,3,2,Individual
4029,Nam Trí Hoàng,1985-12-06,2,2,Individual
4030,Hưng Thế Hoàng,1987-02-23,1,2,Individual
4031,Yến Dương,2000-02-17,2,1,Individual
4032,Cô Mai Phạm,1968-07-02,2,1,Individual
4033,Tùng Đặng,1970-12-16,3,2,Individual
4034,Thành Trần,1975-03-01,1,1,Individual
4035,Chị An Vũ,1971-08-11,2,2,Individual
4036,Nhật Bùi,1983-10-23,1,1,Individual
4037,Ông Huy Phạm,2003-09-30,2,1,Individual
4038,Quang Quang Dương,2002-11-23,1,2,Individual
4039,Lâm Nguyễn,2005-12-07,3,1,Individual
4040,Bà Ngọc Phạm,1970-05-06,3,2,Individual
4041,Bảo Văn Vũ,1986-11-26,2,2,Individual
4042,Cô Lâm Bùi,1981-12-30,2,1,Individual
4043,Hạnh Mai,1998-12-07,1,2,Individual
4044,Duyên Lê,1999-01-17,3,1,Individual
4045,Cô Hà Vũ,1969-07-08,3,1,Individual
4046,Bác Quang Nguyễn,1978-11-18,2,1,Individual
4047,Cô Vi Hoàng,1971-08-13,3,1,Individual
4048,Lan Đặng,1997-07-22,3,2,Individual
4049,Bà Lâm Vũ,1973-11-28,1,2,Individual
4050,Chi Mai,1975-03-14,1,2,Individual
4051,Cô Xuân Lê,2001-06-09,1,1,Individual
4052,Dương Bùi,1980-11-26,1,2,Individual
4053,Quý ông Nam Vũ,1994-06-09,1,1,Individual
4054,Vi Lê,1991-10-19,3,2,Individual
4055,Quý cô Hồng Lê,1989-10-29,1,2,Individual
4056,Chị Khoa Trần,1966-01-24,2,2,Individual
4057,Minh Phú Dương,1984-02-16,3,1,Individual
4058,Hoàng Lê,2001-08-20,1,1,Individual
4059,Quý cô Lan Vũ,1971-11-10,2,2,Individual
4060,Nhật Nguyễn,1989-04-23,1,1,Individual
4061,Bảo Dương,1973-09-13,3,2,Individual
4062,Cô Linh Vũ,1983-10-03,3,2,Individual
4063,Thành Đặng,1978-06-03,2,2,Individual
4064,Khoa Mai Bùi,1973-04-12,2,2,Individual
4065,Châu Mai Trần,1978-07-25,3,1,Individual
4066,Vũ Đức Vũ,1994-05-09,2,2,Individual
4067,Huy Hoàng,1995-06-01,2,2,Individual
4068,Duyên Đặng,1991-06-21,2,2,Individual
4069,Lâm Dương,1986-01-09,1,2,Individual
4070,Kim Hoàng Trần,1991-08-29,3,2,Individual
4071,Hải Phú Dương,1974-09-21,1,1,Individual
4072,Chị Hạnh Trần,1966-04-04,3,1,Individual
4073,Quý cô Hà Hoàng,1983-06-19,1,2,Individual
4074,Hương Trần,1986-12-09,1,1,Individual
4075,Phương Hoàng Phạm,1993-09-09,2,1,Individual
4076,Ngọc Phạm,1989-03-07,1,1,Individual
4077,Bảo Mai,1969-03-26,2,2,Individual
4078,Dương Phạm,1988-08-26,1,1,Individual
4079,Bảo Bùi,2001-04-27,3,2,Individual
4080,Quý cô Chi Phạm,1979-08-17,1,1,Individual
4081,Bác Châu Hoàng,1978-10-04,3,1,Individual
4082,Quý cô Hạnh Trần,1974-04-15,1,2,Individual
4083,Ông Hoàng Mai,2004-03-05,2,1,Individual
4084,Khoa Trí Mai,1984-07-02,3,2,Individual
4085,Cô Ánh Trần,1996-08-11,3,2,Individual
4086,Bà Bảo Lê,1998-12-26,2,2,Individual
4087,Ngọc Trần,1969-04-08,2,1,Individual
4088,Quý ông Tùng Phạm,1983-11-27,2,1,Individual
4089,Nhật Phạm,2000-11-25,2,2,Individual
4090,Bà Lâm Nguyễn,1966-03-08,2,1,Individual
4091,Phúc Vũ,2003-05-12,3,1,Individual
4092,Phương Trí Trần,2005-12-22,1,2,Individual
4093,Thành Trí Nguyễn,1973-04-08,3,2,Individual
4094,Tùng Mai Bảo Phạm,1983-09-23,1,1,Individual
4095,Quang Trần,1985-02-02,3,1,Individual
4096,Trọng Trần,1993-05-19,3,1,Individual
4097,Thành Trí Hoàng,1967-01-08,1,2,Individual
4098,Trọng Tấn Lê,1984-11-01,1,1,Individual
4099,Ngọc Đặng,2003-04-09,2,1,Individual
4100,Khoa Xuân Vũ,1992-03-28,1,2,Individual
4101,Hạnh Mai,1984-04-30,1,2,Individual
4102,Cô Phương Bùi,2004-01-12,1,2,Individual
4103,Tùng Trí Hoàng,2005-06-27,3,1,Individual
4104,Bác Trung Lê,1991-10-22,3,1,Individual
4105,Chị Kim Trần,1970-10-03,3,2,Individual
4106,Khoa Thị Dương,1983-03-07,3,1,Individual
4107,Hưng Dương,1971-12-05,1,2,Individual
4108,Chi Phạm,1984-02-12,1,1,Individual
4109,Nhật Lê,1983-07-31,2,1,Individual
4110,Bác Quang Đặng,1988-01-10,1,1,Individual
4111,Cô Thành Vũ,1978-02-24,2,1,Individual
4112,Ông Huy Mai,1993-10-29,3,2,Individual
4113,Cô Kim Hoàng,1985-01-21,2,2,Individual
4114,Dương Trần,1976-04-30,3,2,Individual
4115,Bà Dương Bùi,1989-10-18,3,1,Individual
4116,Bảo Trí Vũ,1999-05-22,1,1,Individual
4117,Anh Phúc Phạm,1967-08-01,3,1,Individual
4118,Chị Kim Dương,1990-03-30,1,1,Individual
4119,Hưng Đặng,1994-05-26,2,1,Individual
4120,Bà Xuân Vũ,1989-03-22,1,1,Individual
4121,Hà Hoàng Vũ,1999-05-17,1,2,Individual
4122,Hạnh Dương,2000-04-06,3,2,Individual
4123,Quý cô Mai Dương,1983-07-07,1,2,Individual
4124,Trọng Hải Hoàng,1978-03-31,1,1,Individual
4125,Cô Nhật Phạm,1987-02-16,3,1,Individual
4126,Phúc Phú Mai,1991-09-11,3,2,Individual
4127,Nhật Trần,1995-03-26,2,1,Individual
4128,Huy Hoàng,2003-03-30,3,1,Individual
4129,Quý cô Lan Dương,1977-09-23,3,1,Individual
4130,An Phạm,1982-10-10,2,2,Individual
4131,Bác Quang Lê,2007-02-06,3,1,Individual
4132,Chị Linh Lê,1982-09-02,3,1,Individual
4133,Phương Đặng,2004-03-09,2,1,Individual
4134,Chị Hải Lê,1967-12-01,3,2,Individual
4135,Nhật Đức Bùi,1977-07-22,1,1,Individual
4136,Cô Kim Lê,1981-08-14,2,1,Individual
4137,Hồng Mai,1966-01-13,2,2,Individual
4138,Nhật Quang Lê,1973-05-07,3,2,Individual
4139,Ông Tú Vũ,1989-09-12,2,2,Individual
4140,Quý ông Bảo Nguyễn,1994-02-20,1,1,Individual
4141,Huy Xuân Lê,1977-05-28,2,1,Individual
4142,Cô Duyên Trần,1974-03-03,1,1,Individual
4143,Trung Phạm,1976-01-05,2,1,Individual
4144,Quý cô Hồng Dương,2001-01-25,2,2,Individual
4145,Chị Nhật Lê,1976-04-19,1,1,Individual
4146,Lan Bùi,1979-01-13,1,1,Individual
4147,Quý ông Minh Trần,1979-03-06,2,1,Individual
4148,Chị Vân Bùi,2006-09-08,2,1,Individual
4149,Mai Dương,1968-01-07,3,2,Individual
4150,Cô An Vũ,1985-05-25,3,2,Individual
4151,Quý cô Hương Đặng,1982-06-03,1,2,Individual
4152,Chị Hải Trần,1997-09-02,3,2,Individual
4153,Anh Trọng Đặng,1977-10-04,1,1,Individual
4154,Nhiên Mai Vũ,1978-08-28,1,1,Individual
4155,Bà Nhật Vũ,1976-09-07,2,1,Individual
4156,Nhật Hoàng,1983-07-25,1,1,Individual
4157,Quang Lê,1998-02-27,1,2,Individual
4158,Cô Chi Phạm,1981-11-19,1,1,Individual
4159,Nhật Mai Trần,1980-05-16,1,2,Individual
4160,Anh Dũng Bùi,1984-05-07,1,1,Individual
4161,Chị Xuân Đặng,1972-10-05,3,2,Individual
4162,Trọng Thị Trần,1989-11-22,2,2,Individual
4163,Ông Khoa Phạm,2004-01-17,2,2,Individual
4164,Anh Nam Lê,1968-08-01,1,1,Individual
4165,Bà Hạnh Mai,1999-05-09,3,1,Individual
4166,Cô Nhật Hoàng,2001-11-10,3,2,Individual
4167,Bác Quang Dương,2002-03-28,1,1,Individual
4168,Nhật Mai,1968-11-23,2,1,Individual
4169,Ông Tùng Vũ,1999-08-13,1,1,Individual
4170,Cô Duyên Vũ,1965-11-11,1,1,Individual
4171,Chị Nhật Phạm,1979-04-16,2,2,Individual
4172,Tú Đức Dương,1988-04-23,3,1,Individual
4173,Bà Chi Đặng,1982-07-03,2,2,Individual
4174,Quý cô Yến Dương,1973-05-02,3,1,Individual
4175,An Văn Lê,1993-01-06,2,1,Individual
4176,Nhật Phú Đặng,1973-05-20,1,1,Individual
4177,Bà Phương Mai,1976-07-18,3,1,Individual
4178,Xuân Lê,1984-07-15,2,1,Individual
4179,Hoàng Bùi,2003-10-28,2,2,Individual
4180,Phúc Mai Bảo Hoàng,1979-01-25,1,1,Individual
4181,Bà Linh Trần,1999-04-28,2,2,Individual
4182,Bà Hương Trần,1970-05-30,2,1,Individual
4183,Bà Ngọc Đặng,1977-01-23,2,2,Individual
4184,Bác Bảo Nguyễn,1998-01-02,1,1,Individual
4185,Lâm Quang Dương,1973-11-04,2,1,Individual
4186,Bảo Lê,1997-05-21,2,2,Individual
4187,Chị Thảo Bùi,2003-12-24,1,1,Individual
4188,Hạnh Lê,1991-01-02,2,1,Individual
4189,Ông Tú Mai,1982-12-01,3,1,Individual
4190,Quang Mai Bảo Đặng,1981-09-07,3,2,Individual
4191,Bảo Mai,1969-09-10,3,1,Individual
4192,Vũ Thị Dương,1978-06-09,3,2,Individual
4193,Bác Dũng Mai,2004-08-26,2,1,Individual
4194,Chị An Trần,1998-12-10,3,2,Individual
4195,Bà Duyên Phạm,1999-04-26,3,1,Individual
4196,Quý cô Hạnh Bùi,2004-03-19,1,1,Individual
4197,Quý cô Hồng Hoàng,1974-03-05,2,2,Individual
4198,Thảo Phạm,1982-12-31,2,2,Individual
4199,Hạnh Trần,1982-12-21,3,2,Individual
4200,Bà Hạnh Bùi,1985-11-12,2,2,Individual
4201,Trọng Mai,2003-05-25,2,1,Individual
4202,Nhật Phú Dương,1965-08-24,2,1,Individual
4203,Thành Mai Bảo Dương,1985-04-22,2,1,Individual
4204,Chị Khoa Phạm,1986-01-09,2,2,Individual
4205,Ông Quang Dương,1975-04-12,2,1,Individual
4206,Dương Đặng,2005-10-31,3,2,Individual
4207,Anh Thị Vũ,1988-08-10,2,2,Individual
4208,Cô Hương Trần,2005-09-21,1,2,Individual
4209,Chi Lê,2002-08-21,1,2,Individual
4210,Hồng Lê,1978-04-27,2,1,Individual
4211,Quý cô Hà Đặng,1998-06-20,1,1,Individual
4212,Kim Vũ,2002-09-14,1,1,Individual
4213,Quý cô Ánh Vũ,1985-02-02,3,1,Individual
4214,Vũ Lê,1997-02-10,1,2,Individual
4215,Bảo Mai Dương,1975-12-20,1,1,Individual
4216,Phúc Mai,1968-07-18,2,1,Individual
4217,Quý cô An Bùi,1976-08-14,2,1,Individual
4218,Tú Xuân Đặng,1976-01-05,1,2,Individual
4219,Trọng Dương,1983-12-01,1,2,Individual
4220,Bà Ánh Lê,1984-01-27,2,1,Individual
4221,Lâm Đức Nguyễn,1988-06-14,2,1,Individual
4222,Hạnh Trần,1988-10-09,3,1,Individual
4223,Bà Bảo Phạm,2001-05-15,3,2,Individual
4224,Châu Hoàng,1995-06-21,2,1,Individual
4225,Chị Chi Phạm,1967-04-11,3,1,Individual
4226,Nam Hoàng Bùi,2003-07-05,2,2,Individual
4227,Phúc Đức Nguyễn,1995-05-15,3,2,Individual
4228,Bà Duyên Mai,1979-09-02,3,1,Individual
4229,Ngọc Bùi,1989-03-22,2,2,Individual
4230,Nhật Thị Vũ,1990-07-29,2,1,Individual
4231,Huy Phạm,1989-06-17,2,1,Individual
4232,Quang Nguyễn,1977-06-23,1,1,Individual
4233,Cô Bảo Mai,1967-03-24,3,1,Individual
4234,Linh Đặng,1971-03-09,2,2,Individual
4235,Thảo Nguyễn,1992-06-20,2,1,Individual
4236,Hà Thị Trần,1973-01-05,2,1,Individual
4237,Ngọc Bùi,1972-03-26,3,2,Individual
4238,Ông Trọng Bùi,1993-08-18,2,2,Individual
4239,Quang Vũ,1993-01-17,3,1,Individual
4240,Quý cô Nhật Lê,2001-06-08,2,2,Individual
4241,Quang Nguyễn,1986-04-13,2,1,Individual
4242,Quý ông Tú Bùi,1981-09-26,3,1,Individual
4243,Lâm Trần,1972-03-20,2,2,Individual
4244,Quang Mai Bảo Vũ,2002-01-13,1,1,Individual
4245,Yến Trần,2005-05-28,2,1,Individual
4246,Hưng Bùi,1968-02-28,3,2,Individual
4247,Bà Kim Nguyễn,1983-05-25,3,2,Individual
4248,Anh Hưng Hoàng,1966-05-01,1,1,Individual
4249,Lan Nguyễn,1997-03-11,2,1,Individual
4250,Bà Duyên Hoàng,1996-04-30,3,1,Individual
4251,Tú Dương,1979-01-11,3,1,Individual
4252,Bác Huy Nguyễn,1970-08-09,1,1,Individual
4253,Nhật Trần,1998-12-31,1,1,Individual
4254,Ông Tùng Mai,1965-08-02,3,1,Individual
4255,Minh Hoàng,1984-08-26,3,1,Individual
4256,Hạnh Thị Mai,2004-05-27,2,1,Individual
4257,Quang Nguyễn,2003-11-05,3,1,Individual
4258,Cô Dương Bùi,1965-10-10,2,1,Individual
4259,Bảo Phạm,1989-10-29,2,2,Individual
4260,Vi Mai,1994-03-14,2,1,Individual
4261,Linh Vũ,2007-02-07,1,1,Individual
4262,Thành Đặng,1977-08-01,2,2,Individual
4263,Phương Vũ,1982-10-02,1,1,Individual
4264,Bà Duyên Vũ,1992-01-28,2,2,Individual
4265,Thành Thị Vũ,1976-10-22,1,1,Individual
4266,Chị Nhật Bùi,1977-12-20,2,2,Individual
4267,Khoa Quang Bùi,1986-02-06,2,2,Individual
4268,Quý cô Khoa Bùi,1971-04-23,2,1,Individual
4269,Nhật Đặng,2002-04-15,3,1,Individual
4270,Nhật Trần,1998-09-14,1,2,Individual
4271,Thành Xuân Đặng,1974-11-16,1,1,Individual
4272,Anh Anh Hoàng,1989-03-24,1,1,Individual
4273,Mai Vũ,1966-11-07,3,2,Individual
4274,Quý cô Bảo Lê,1984-10-02,1,1,Individual
4275,Khoa Lê,1989-09-11,2,1,Individual
4276,Bà Yến Trần,2000-06-25,2,1,Individual
4277,Quý cô Mai Bùi,1994-03-27,3,2,Individual
4278,Tú Mai,1975-06-28,2,2,Individual
4279,Duyên Phạm,1977-08-19,3,1,Individual
4280,Hưng Đặng,1993-09-27,1,2,Individual
4281,Hồng Vũ,1995-07-30,2,2,Individual
4282,Kim Bùi,2005-03-19,2,1,Individual
4283,Thành Hữu Trần,2003-06-05,3,1,Individual
4284,Nhiên Bùi,1978-03-23,2,2,Individual
4285,Hồng Trần,1977-05-30,3,1,Individual
4286,Cô Hồng Lê,2001-04-14,2,1,Individual
4287,Hạnh Lê,1972-10-14,2,1,Individual
4288,Quý ông Khoa Dương,1975-04-26,1,1,Individual
4289,Lan Mai,1979-06-04,2,2,Individual
4290,Trung Bảo Phạm,1993-02-16,1,2,Individual
4291,Ông Nam Nguyễn,1983-10-27,2,1,Individual
4292,Thành Trần,1977-09-29,1,2,Individual
4293,Duyên Phạm,1981-11-30,2,1,Individual
4294,Tùng Bùi,2003-08-20,3,2,Individual
4295,Bác Nam Lê,2002-02-09,2,1,Individual
4296,Bà Khoa Phạm,1983-11-14,3,1,Individual
4297,Khoa Thế Trần,1973-04-30,3,1,Individual
4298,Bảo Xuân Lê,1967-05-12,1,1,Individual
4299,Minh Phạm,1992-01-27,3,1,Individual
4300,Phương Hoàng,1970-09-30,2,1,Individual
4301,Xuân Lê,2007-05-25,3,1,Individual
4302,Nhật Nguyễn,1987-01-12,2,2,Individual
4303,Duyên Bùi,1989-12-30,1,1,Individual
4304,Mai Trần,2007-01-01,2,2,Individual
4305,Ánh Vũ,1968-06-06,1,2,Individual
4306,Thành Bùi,1974-02-10,3,1,Individual
4307,Cô Thành Trần,1983-12-18,3,1,Individual
4308,Quý cô Phương Phạm,2006-04-18,2,1,Individual
4309,Vân Bùi,2003-12-06,1,1,Individual
4310,Thành Hải Nguyễn,1968-02-16,1,1,Individual
4311,Trung Nguyễn,2002-08-07,3,1,Individual
4312,Quang Quang Nguyễn,2002-09-11,3,1,Individual
4313,Phúc Trần,2001-03-21,2,2,Individual
4314,Huy Phạm,1973-02-25,2,1,Individual
4315,Bảo Mai,2002-02-10,3,1,Individual
4316,Minh Trần,1984-06-09,2,1,Individual
4317,Bảo Quang Hoàng,1987-09-19,1,2,Individual
4318,Vũ Bùi,1968-01-19,1,1,Individual
4319,Quý cô Duyên Hoàng,2003-04-25,2,1,Individual
4320,Kim Phạm,1972-11-21,1,2,Individual
4321,Bảo Phạm,1982-10-03,2,2,Individual
4322,Nam Đức Trần,1978-05-12,3,1,Individual
4323,Duyên Phạm,1993-12-25,3,1,Individual
4324,Bác Nam Mai,1985-02-16,3,2,Individual
4325,Kim Mai,2006-09-10,2,2,Individual
4326,Hưng Bảo Đặng,1970-12-31,1,1,Individual
4327,Thành Thị Mai,1971-06-21,3,2,Individual
4328,Thành Dương,2002-05-23,1,1,Individual
4329,Xuân Mai,1982-08-07,2,1,Individual
4330,Quý ông Quang Dương,1979-11-14,3,1,Individual
4331,Chị Lâm Hoàng,1969-07-29,2,1,Individual
4332,Nhật Đặng,1968-06-19,3,2,Individual
4333,Bà Nhật Lê,2007-06-07,1,1,Individual
4334,Tùng Bùi,1991-01-27,1,2,Individual
4335,Bảo Hoàng,1993-03-22,3,2,Individual
4336,Kim Phú Lê,1994-04-25,2,1,Individual
4337,Cô Bảo Bùi,1980-06-16,1,1,Individual
4338,Bảo Vũ,1970-09-07,3,1,Individual
4339,Bà Lan Mai,1995-04-16,1,2,Individual
4340,Quý cô Chi Đặng,1969-01-30,3,1,Individual
4341,Trung Thế Dương,1991-03-04,2,1,Individual
4342,Thành Đức Mai,1976-04-11,3,1,Individual
4343,Hồng Đặng,1985-02-22,3,2,Individual
4344,Quý ông Minh Phạm,1998-05-13,2,2,Individual
4345,Ông Bảo Trần,2005-04-16,1,1,Individual
4346,Hồng Hoàng,1975-09-04,3,2,Individual
4347,Phương Hoàng,1994-04-11,3,2,Individual
4348,Phúc Hoàng,1979-01-29,1,1,Individual
4349,Hạnh Hoàng Nguyễn,1979-07-17,3,1,Individual
4350,Nhật Hoàng,1977-02-08,1,2,Individual
4351,Anh Thành Lê,1997-12-28,1,1,Individual
4352,Anh Minh Hoàng,2000-05-30,1,2,Individual
4353,Vi Dương,1986-11-05,3,1,Individual
4354,Hoàng Mai Mai,1980-07-15,1,2,Individual
4355,Kim Nguyễn,1992-03-21,1,2,Individual
4356,Vân Mai,1982-06-04,2,1,Individual
4357,Khoa Phú Trần,1969-09-19,2,2,Individual
